epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
918,5805.3,0.66814,0.40102,0.81019,0.82056,0.65255,0.72003,0.52749,0.72456,0.41163,0.81029,5.76062e-05,5.76062e-05,5.76062e-05
919,5811.58,0.65586,0.39631,0.80762,0.81544,0.65305,0.71955,0.52773,0.72467,0.41158,0.81035,5.69875e-05,5.69875e-05,5.69875e-05
920,5817.95,0.66274,0.39984,0.80897,0.81699,0.65515,0.71962,0.5276,0.72432,0.41084,0.81007,5.63687e-05,5.63687e-05,5.63687e-05
921,5824.28,0.66152,0.39591,0.80717,0.8047,0.66003,0.72037,0.52872,0.72474,0.41088,0.81023,5.575e-05,5.575e-05,5.575e-05
922,5830.58,0.66028,0.39695,0.80685,0.81869,0.65094,0.72015,0.52671,0.72423,0.41073,0.81032,5.51312e-05,5.51312e-05,5.51312e-05
923,5836.84,0.65966,0.39764,0.80724,0.8148,0.65204,0.71981,0.52663,0.72416,0.41064,0.81024,5.45125e-05,5.45125e-05,5.45125e-05
924,5843.15,0.66723,0.40058,0.80961,0.81714,0.65548,0.72178,0.52818,0.72369,0.41024,0.81026,5.38937e-05,5.38937e-05,5.38937e-05
925,5849.43,0.66158,0.39607,0.80888,0.81728,0.65881,0.72341,0.53013,0.72306,0.4103,0.81021,5.3275e-05,5.3275e-05,5.3275e-05
926,5855.68,0.67512,0.40535,0.80853,0.80604,0.66254,0.7224,0.53307,0.72329,0.41045,0.81014,5.26562e-05,5.26562e-05,5.26562e-05
927,5862.08,0.65547,0.39465,0.80754,0.79085,0.66693,0.72149,0.53193,0.7238,0.41069,0.80998,5.20375e-05,5.20375e-05,5.20375e-05
928,5868.34,0.6689,0.40234,0.80807,0.79875,0.66048,0.72043,0.52994,0.72446,0.41111,0.80988,5.14187e-05,5.14187e-05,5.14187e-05
929,5874.74,0.65672,0.39605,0.80951,0.81073,0.65393,0.71867,0.52946,0.72487,0.41163,0.80975,5.08e-05,5.08e-05,5.08e-05
930,5880.99,0.64818,0.39166,0.80916,0.83326,0.64471,0.71891,0.53136,0.72452,0.41151,0.80986,5.01812e-05,5.01812e-05,5.01812e-05
931,5887.26,0.64792,0.39119,0.80768,0.8124,0.66755,0.71967,0.53055,0.72327,0.41085,0.80983,4.95625e-05,4.95625e-05,4.95625e-05
932,5893.61,0.65918,0.39725,0.80771,0.81273,0.6671,0.71906,0.52885,0.72335,0.41032,0.80993,4.89437e-05,4.89437e-05,4.89437e-05
933,5899.8,0.66909,0.40087,0.80945,0.78955,0.6807,0.72081,0.52831,0.72293,0.40982,0.80992,4.8325e-05,4.8325e-05,4.8325e-05
934,5906.18,0.67398,0.40319,0.80902,0.79307,0.67082,0.71918,0.52865,0.72477,0.41071,0.81,4.77062e-05,4.77062e-05,4.77062e-05
935,5912.51,0.65998,0.39884,0.81087,0.81644,0.6488,0.71875,0.5268,0.72426,0.41094,0.81042,4.70875e-05,4.70875e-05,4.70875e-05
936,5918.78,0.65928,0.39743,0.80941,0.82481,0.64711,0.71977,0.52738,0.72474,0.41134,0.8105,4.64687e-05,4.64687e-05,4.64687e-05
937,5925.17,0.6737,0.40235,0.80943,0.82238,0.64938,0.71912,0.52717,0.72552,0.41185,0.81057,4.585e-05,4.585e-05,4.585e-05
938,5931.54,0.65245,0.39427,0.8108,0.81351,0.65168,0.71963,0.52718,0.72547,0.41153,0.81051,4.52312e-05,4.52312e-05,4.52312e-05
939,5937.78,0.64881,0.39415,0.80687,0.81554,0.65111,0.72012,0.52722,0.72524,0.41113,0.8105,4.46125e-05,4.46125e-05,4.46125e-05
940,5944.25,0.65361,0.39428,0.80743,0.81614,0.65096,0.72036,0.52894,0.7247,0.41083,0.81031,4.39938e-05,4.39938e-05,4.39938e-05
941,5950.42,0.65421,0.39456,0.81104,0.79684,0.66534,0.71728,0.52655,0.72425,0.40965,0.81031,4.3375e-05,4.3375e-05,4.3375e-05
942,5956.61,0.64695,0.39241,0.80668,0.79821,0.66654,0.71838,0.5277,0.72455,0.41014,0.81015,4.27563e-05,4.27563e-05,4.27563e-05
943,5962.84,0.65089,0.39193,0.80749,0.80339,0.6572,0.71939,0.52634,0.72485,0.41008,0.81015,4.21375e-05,4.21375e-05,4.21375e-05
944,5969.1,0.66679,0.40104,0.80819,0.83039,0.65087,0.71967,0.52439,0.72503,0.41039,0.81002,4.15188e-05,4.15188e-05,4.15188e-05
945,5975.35,0.65808,0.39697,0.80744,0.82627,0.64939,0.71733,0.52602,0.72519,0.41097,0.80995,4.09e-05,4.09e-05,4.09e-05
946,5981.58,0.65399,0.39357,0.80748,0.82862,0.64527,0.7184,0.52756,0.72569,0.40986,0.81008,4.02813e-05,4.02813e-05,4.02813e-05
947,5987.79,0.65181,0.39445,0.80835,0.814,0.65197,0.71935,0.52532,0.72621,0.4094,0.81016,3.96625e-05,3.96625e-05,3.96625e-05
948,5994.14,0.64958,0.39195,0.80807,0.8235,0.65029,0.7211,0.52746,0.72486,0.4093,0.81001,3.90438e-05,3.90438e-05,3.90438e-05
949,6000.43,0.6518,0.39237,0.80629,0.82839,0.65189,0.7222,0.52676,0.7249,0.40992,0.80986,3.8425e-05,3.8425e-05,3.8425e-05
950,6006.83,0.65019,0.39353,0.80855,0.82085,0.6505,0.71926,0.52637,0.72416,0.40958,0.80969,3.78063e-05,3.78063e-05,3.78063e-05
951,6013.1,0.6432,0.38968,0.80736,0.82177,0.64813,0.71896,0.52683,0.72445,0.41016,0.80963,3.71875e-05,3.71875e-05,3.71875e-05
952,6019.33,0.64403,0.38921,0.80819,0.82324,0.64792,0.72003,0.52726,0.72451,0.40974,0.80972,3.65688e-05,3.65688e-05,3.65688e-05
953,6025.59,0.65982,0.39674,0.80929,0.78511,0.6639,0.71928,0.52449,0.72713,0.40973,0.81001,3.595e-05,3.595e-05,3.595e-05
954,6032,0.66514,0.39988,0.81155,0.79492,0.6582,0.71783,0.52543,0.72599,0.40949,0.80989,3.53313e-05,3.53313e-05,3.53313e-05
955,6038.24,0.65117,0.39403,0.80662,0.7956,0.65784,0.71745,0.52615,0.72624,0.4086,0.80979,3.47125e-05,3.47125e-05,3.47125e-05
956,6044.43,0.66257,0.39732,0.80957,0.801,0.65689,0.7191,0.52761,0.72573,0.40842,0.80955,3.40938e-05,3.40938e-05,3.40938e-05
957,6050.77,0.66158,0.39672,0.80913,0.80605,0.65393,0.71946,0.52644,0.72699,0.40914,0.80969,3.3475e-05,3.3475e-05,3.3475e-05
958,6057.01,0.64826,0.39253,0.80836,0.81099,0.65226,0.71863,0.52669,0.72641,0.40938,0.80971,3.28563e-05,3.28563e-05,3.28563e-05
959,6063.28,0.64766,0.39067,0.80748,0.81714,0.65075,0.7195,0.5264,0.7258,0.40924,0.80955,3.22375e-05,3.22375e-05,3.22375e-05
960,6069.79,0.64717,0.39033,0.8043,0.80993,0.65449,0.71972,0.52671,0.72397,0.4092,0.8094,3.16188e-05,3.16188e-05,3.16188e-05
961,6076.1,0.65616,0.39612,0.80965,0.82227,0.64925,0.72082,0.52801,0.72312,0.40839,0.8095,3.1e-05,3.1e-05,3.1e-05
962,6082.34,0.65405,0.39103,0.80721,0.8203,0.64897,0.72118,0.52845,0.72152,0.40771,0.80935,3.03813e-05,3.03813e-05,3.03813e-05
963,6088.57,0.66499,0.397,0.80605,0.82035,0.6478,0.7223,0.52838,0.72179,0.4072,0.80938,2.97625e-05,2.97625e-05,2.97625e-05
964,6094.8,0.65076,0.39208,0.80412,0.80245,0.66455,0.72267,0.52796,0.72118,0.40762,0.80929,2.91438e-05,2.91438e-05,2.91438e-05
965,6101.2,0.64777,0.39049,0.80506,0.80155,0.66885,0.72352,0.5267,0.72136,0.4073,0.80925,2.8525e-05,2.8525e-05,2.8525e-05
966,6107.33,0.64363,0.39002,0.80791,0.80799,0.67,0.72347,0.52708,0.7213,0.40671,0.80935,2.79063e-05,2.79063e-05,2.79063e-05
967,6113.55,0.64405,0.38984,0.80631,0.81402,0.6686,0.7244,0.52817,0.72123,0.40631,0.80921,2.72875e-05,2.72875e-05,2.72875e-05
968,6119.82,0.64854,0.39126,0.80736,0.81356,0.66861,0.72502,0.52779,0.72138,0.40686,0.80922,2.66688e-05,2.66688e-05,2.66688e-05
969,6126.19,0.66109,0.39758,0.80694,0.82708,0.66619,0.72656,0.52899,0.72184,0.40779,0.80917,2.605e-05,2.605e-05,2.605e-05
970,6132.46,0.63883,0.38796,0.80887,0.82086,0.66882,0.72531,0.52864,0.72155,0.40771,0.80932,2.54313e-05,2.54313e-05,2.54313e-05
971,6138.78,0.65341,0.39345,0.80575,0.82129,0.66681,0.72534,0.528,0.7224,0.40792,0.80938,2.48125e-05,2.48125e-05,2.48125e-05
972,6145.01,0.64793,0.39279,0.80676,0.82235,0.66676,0.72594,0.52886,0.72257,0.40829,0.80931,2.41938e-05,2.41938e-05,2.41938e-05
973,6151.32,0.65963,0.39576,0.80865,0.81972,0.66796,0.72623,0.52871,0.72319,0.4085,0.80936,2.3575e-05,2.3575e-05,2.3575e-05
974,6157.7,0.65303,0.39292,0.80727,0.81837,0.66913,0.72602,0.52854,0.72309,0.4089,0.80928,2.29563e-05,2.29563e-05,2.29563e-05
975,6164.03,0.64869,0.39249,0.80743,0.82273,0.66805,0.72644,0.52938,0.72315,0.40853,0.80928,2.23375e-05,2.23375e-05,2.23375e-05
976,6170.28,0.65717,0.39684,0.80733,0.82192,0.66608,0.72602,0.52951,0.72383,0.40847,0.80946,2.17188e-05,2.17188e-05,2.17188e-05
977,6176.57,0.65216,0.393,0.80727,0.82636,0.66821,0.7268,0.5295,0.72375,0.40886,0.80956,2.11e-05,2.11e-05,2.11e-05
978,6182.86,0.65614,0.39542,0.80707,0.83049,0.66901,0.72809,0.52873,0.72401,0.40924,0.80947,2.04813e-05,2.04813e-05,2.04813e-05
979,6188.98,0.64147,0.39076,0.8075,0.83242,0.66883,0.72666,0.52826,0.72339,0.40898,0.80951,1.98625e-05,1.98625e-05,1.98625e-05
980,6195.25,0.65477,0.3935,0.80916,0.82829,0.66898,0.72619,0.52828,0.72323,0.40892,0.80951,1.92438e-05,1.92438e-05,1.92438e-05
981,6201.53,0.64395,0.38968,0.80589,0.82644,0.66951,0.72633,0.52694,0.72357,0.40843,0.80977,1.8625e-05,1.8625e-05,1.8625e-05
982,6207.73,0.65052,0.39399,0.80633,0.82261,0.66958,0.72606,0.52585,0.72329,0.40877,0.80982,1.80063e-05,1.80063e-05,1.80063e-05
983,6214.09,0.653,0.3936,0.80537,0.82763,0.66863,0.72727,0.52656,0.72225,0.40848,0.80968,1.73875e-05,1.73875e-05,1.73875e-05
984,6220.34,0.64947,0.39372,0.80784,0.82967,0.66596,0.72664,0.52789,0.72169,0.40841,0.80965,1.67688e-05,1.67688e-05,1.67688e-05
985,6226.65,0.66102,0.39633,0.8099,0.83216,0.66753,0.72774,0.52816,0.72185,0.40796,0.8098,1.615e-05,1.615e-05,1.615e-05
986,6232.85,0.62959,0.38534,0.80493,0.83548,0.66444,0.72776,0.52799,0.72162,0.40767,0.80962,1.55313e-05,1.55313e-05,1.55313e-05
987,6239.11,0.65665,0.39515,0.80801,0.83393,0.66435,0.72749,0.52833,0.72208,0.4076,0.80972,1.49125e-05,1.49125e-05,1.49125e-05
988,6245.54,0.63992,0.39099,0.80735,0.83665,0.66383,0.72824,0.52831,0.72267,0.40743,0.80983,1.42938e-05,1.42938e-05,1.42938e-05
989,6251.85,0.6561,0.39405,0.8096,0.83514,0.66342,0.72713,0.52859,0.72172,0.40703,0.80966,1.3675e-05,1.3675e-05,1.3675e-05
990,6258.1,0.64871,0.39183,0.80883,0.83635,0.66177,0.72667,0.52914,0.72218,0.40662,0.80972,1.30563e-05,1.30563e-05,1.30563e-05
991,6266.39,0.78467,0.48438,0.82478,0.82794,0.66049,0.72349,0.5273,0.72295,0.40709,0.80978,1.24375e-05,1.24375e-05,1.24375e-05
992,6272.1,0.74518,0.4546,0.81624,0.82879,0.66058,0.72468,0.52771,0.72311,0.40784,0.80964,1.18188e-05,1.18188e-05,1.18188e-05
993,6277.63,0.71993,0.42949,0.8138,0.81384,0.66799,0.72422,0.52698,0.72555,0.4088,0.80969,1.12e-05,1.12e-05,1.12e-05
994,6283.16,0.71883,0.42725,0.81159,0.8187,0.66632,0.72149,0.52176,0.73042,0.4113,0.80996,1.05813e-05,1.05813e-05,1.05813e-05
995,6288.67,0.70542,0.41853,0.81333,0.78771,0.6705,0.71732,0.52388,0.73432,0.41458,0.81033,9.9625e-06,9.9625e-06,9.9625e-06
996,6294.22,0.69246,0.41381,0.80727,0.78547,0.66735,0.71609,0.52257,0.73828,0.41732,0.81078,9.34375e-06,9.34375e-06,9.34375e-06
997,6299.76,0.68053,0.40653,0.80773,0.78037,0.65806,0.71462,0.52189,0.74216,0.42076,0.81124,8.725e-06,8.725e-06,8.725e-06
